id,flag,01,02,03
vmZbQGnHqf,2,-30.6713,NA,NA
7riSoBR5Ym,4,-36.8738,-39.185,-0.0818
sq9jb8NPWL,2,22.0981,NA,NA
x8M0dHjnzC,4,6.901,6.0024,14.2067
6oic1ZtBbj,2,39.3822,NA,NA
tEiJB17wJK,4,6.901,6.0024,14.2067
vnTcTK2hJ2,4,-29.6867,-26.7863,-29.2983
LFcXFjazfa,4,33.877,33.2408,42.1308
MdtnFnb9Jk,2,-30.6713,NA,NA
K5BtzSQUd0,4,33.877,33.2408,42.1308
XZQ4PX2XzJ,2,-30.6713,NA,NA
vVvWHeW823,4,11.4208,11.6978,-1.6536
TECCwjVQF1,4,-29.6867,-26.7863,-29.2983
CHY2M2Y26p,4,33.877,33.2408,42.1308
SmuBFxfsQo,2,39.3822,NA,NA
95liJGskqx,2,22.0981,NA,NA
OKDtUZk8so,4,11.4208,11.6978,-1.6536
xH3aD0ToBP,4,-29.6867,-26.7863,-29.2983
dEu0npBPx7,2,39.3822,NA,NA
sJo7jjAGhr,4,33.877,33.2408,42.1308
PRdRKSsKtq,4,30.2132,49.8275,27.0755
DNp9GMVKs3,4,-29.6867,-26.7863,-29.2983
jv934hEWbs,4,21.5363,19.1871,0.2407
dijJMVunlH,2,-30.6713,NA,NA
YF0s0iymfX,4,6.901,6.0024,14.2067
bxZGNjWE3r,4,6.6664,35.2506,4.1819
a53pxTjF0x,4,6.6664,35.2506,4.1819
yLXSp3k9qA,2,22.0981,NA,NA
FT15T9zHXY,2,-30.6713,NA,NA
hmtJoG94rA,4,6.901,6.0024,14.2067
DeUgn92waA,2,39.3822,NA,NA
kQPl2oAP86,4,33.877,33.2408,42.1308
NRuTgsFNcL,4,33.877,33.2408,42.1308
XahcdXOVy5,2,-30.6713,NA,NA
2WJyfWfFzj,4,-29.6867,-26.7863,-29.2983
et8LXga4iD,4,21.5363,19.1871,0.2407
17Zi8HNRK1,4,-29.6867,-26.7863,-29.2983
qfvp7WzR2W,2,-30.6713,NA,NA
rzu9hPPRDZ,4,-29.6867,-26.7863,-29.2983
q8Fmv06Kxe,4,6.6664,35.2506,4.1819
mrgRDDx3n8,4,-36.8738,-39.185,-0.0818
AzzhTodEea,4,11.4208,11.6978,-1.6536
0RaMTGDCUx,2,22.0981,NA,NA
7myBXziHIn,4,-29.6867,-26.7863,-29.2983
GR5UDdMsbx,4,30.2132,49.8275,27.0755
Hr1KMjDcRm,2,39.3822,NA,NA
sqEwdF8C77,4,6.901,6.0024,14.2067
VMaEa6JqOw,4,33.877,33.2408,42.1308
w0oop8I66K,4,6.6664,35.2506,4.1819
hiquMf6yHG,4,33.877,33.2408,42.1308
R504gqOBY2,4,-29.6867,-26.7863,-29.2983
nA10eyQkk0,4,-36.8738,-39.185,-0.0818
sp8HkYjiBY,4,30.2132,49.8275,27.0755
1G8bDMBAa7,4,-36.8738,-39.185,-0.0818
DD8WkNimNm,4,6.6664,35.2506,4.1819
x8sEpLqjPl,4,33.877,33.2408,42.1308
pNJPuksM85,2,-30.6713,NA,NA
wkrfM7A9OR,4,33.877,33.2408,42.1308
AgPg5EGNnT,4,33.877,33.2408,42.1308
QR3H9YkHFW,2,-30.6713,NA,NA
nvCsvFSWxN,2,22.0981,NA,NA
nWHEzPPFV2,4,11.4208,11.6978,-1.6536
8mpERMQweW,2,22.0981,NA,NA
kSbhtONNit,4,6.901,6.0024,14.2067
mE3r7A9Gke,4,11.4208,11.6978,-1.6536
R7YB3WePvn,4,6.901,6.0024,14.2067
pFrzYTZJu9,4,21.5363,19.1871,0.2407
wqdoUYnskA,4,6.6664,35.2506,4.1819
nHT6TNCG1K,2,22.0981,NA,NA
skpXjjNyip,4,11.4208,11.6978,-1.6536
8QGh0Cejo7,4,6.901,6.0024,14.2067
Qs2vXlgxWZ,4,-36.8738,-39.185,-0.0818
5JkLsbhhVh,4,21.5363,19.1871,0.2407
q88mPLt3ie,4,6.901,6.0024,14.2067
iCV6bJASVm,4,6.6664,35.2506,4.1819
7XzM5Q8KI5,4,21.5363,19.1871,0.2407
okSk34TZcA,4,-36.8738,-39.185,-0.0818
RMzXhLEQLo,4,-36.8738,-39.185,-0.0818
BPoddz0exG,4,33.877,33.2408,42.1308
Pjvlh17KKv,2,-30.6713,NA,NA
cSiQIFIP5i,2,-30.6713,NA,NA
UtaKZCCzDI,4,-29.6867,-26.7863,-29.2983
JhRpoKFDnl,2,-30.6713,NA,NA
kJ6rxVRtMS,4,-29.6867,-26.7863,-29.2983
MPM7pWBEzF,4,-29.6867,-26.7863,-29.2983
VjzDq1Qql9,4,11.4208,11.6978,-1.6536
6xedryQ7WF,2,39.3822,NA,NA
ENstPiKxVk,4,-36.8738,-39.185,-0.0818
Qet1ecoXsw,4,-36.8738,-39.185,-0.0818
Rr8MFtpizx,2,39.3822,NA,NA
1RnMNPR9uO,4,11.4208,11.6978,-1.6536
kiXEBAWXSc,4,33.877,33.2408,42.1308
pf7KZcVyF2,4,6.6664,35.2506,4.1819
r1YkGTYBlc,2,22.0981,NA,NA
M8P5NvUII6,4,30.2132,49.8275,27.0755
9Tr6fiy6GW,2,39.3822,NA,NA
4FLBSGYA6T,2,22.0981,NA,NA
usay4ucSOB,4,33.877,33.2408,42.1308
VpACzPlubK,2,39.3822,NA,NA
4DzXygVMcf,4,30.2132,49.8275,27.0755
yxvwxO4Kt3,4,30.2132,49.8275,27.0755
JPnGVlPRZs,2,39.3822,NA,NA
QCCRECOn1o,4,30.2132,49.8275,27.0755
3hHi02Dz0P,4,11.4208,11.6978,-1.6536
AaeMIHC0xY,4,-29.6867,-26.7863,-29.2983
EbVqIXwkJB,4,6.901,6.0024,14.2067
eT4PHjWUOo,4,11.4208,11.6978,-1.6536
eDCfS3mL8P,4,21.5363,19.1871,0.2407
8zLBOTOBKF,2,39.3822,NA,NA
Gor1UvUMKS,4,-36.8738,-39.185,-0.0818
vtJlcuy9PY,4,21.5363,19.1871,0.2407
jFBmITLJPq,4,21.5363,19.1871,0.2407
ahufy9keAO,2,39.3822,NA,NA
BXMaYPpL3q,2,39.3822,NA,NA
9Wrjb7g2PD,2,22.0981,NA,NA
VxXr0Xng7l,2,39.3822,NA,NA
o9MNkxket0,4,-29.6867,-26.7863,-29.2983
BKfPSPNVeH,4,21.5363,19.1871,0.2407
FDMAQr2vXW,4,-29.6867,-26.7863,-29.2983
qaSw5xeKSO,4,21.5363,19.1871,0.2407
kcRavu2Alw,4,21.5363,19.1871,0.2407
V69JT9sDVZ,2,39.3822,NA,NA
DVUwbDmlPQ,2,22.0981,NA,NA
uKMldAoBt0,4,21.5363,19.1871,0.2407
ZfwovT8yVl,4,11.4208,11.6978,-1.6536
yvCvXrhTFD,4,6.901,6.0024,14.2067
UBwLmMOFJY,4,-36.8738,-39.185,-0.0818
lA1dMUQtj6,4,11.4208,11.6978,-1.6536
PUnEhpkgls,4,11.4208,11.6978,-1.6536
K6EPF1vgua,4,21.5363,19.1871,0.2407
aU1rFcaMPz,4,-36.8738,-39.185,-0.0818
0xL2FRp05D,4,-36.8738,-39.185,-0.0818
UNEnQBUilH,4,30.2132,49.8275,27.0755
FUgBdRhsRf,4,33.877,33.2408,42.1308
IkgZmF3bt9,4,30.2132,49.8275,27.0755
Co4oWdyRCp,4,6.901,6.0024,14.2067
OnULoQWd44,2,39.3822,NA,NA
kB5PKWfHft,4,30.2132,49.8275,27.0755
X5ffo1wGnP,2,39.3822,NA,NA
P1c4aj9WGo,4,30.2132,49.8275,27.0755
YleOYx1iBb,4,11.4208,11.6978,-1.6536
Qhc4m14dRa,4,-29.6867,-26.7863,-29.2983
WvyoKFwY15,4,-36.8738,-39.185,-0.0818
hahCwvlNhe,4,-36.8738,-39.185,-0.0818
5esx6Tgux4,4,33.877,33.2408,42.1308
rW9ERu8ooA,4,30.2132,49.8275,27.0755
PT8D8C8XgH,4,30.2132,49.8275,27.0755
c7RU29TsVN,2,22.0981,NA,NA
zuDoIuBHGd,4,6.901,6.0024,14.2067
PEzNef6oib,4,11.4208,11.6978,-1.6536
Ofm4677xcg,4,6.6664,35.2506,4.1819
NNA9BXMZmg,4,-29.6867,-26.7863,-29.2983
l6VU0Syw5Y,4,30.2132,49.8275,27.0755
Ln6AFez3Xq,4,33.877,33.2408,42.1308
S6o6BgUJ8H,4,6.901,6.0024,14.2067
HDES6jXHZF,4,6.901,6.0024,14.2067
uslkhXIY2g,4,-29.6867,-26.7863,-29.2983
IwwFYoVHCw,4,6.6664,35.2506,4.1819
4mNM9dQ0AG,4,6.6664,35.2506,4.1819
GOfNzLCJP8,2,39.3822,NA,NA
hCQ7oq0sUO,2,22.0981,NA,NA
vUIOEAmPLi,4,30.2132,49.8275,27.0755
r7OipHLTpq,4,-29.6867,-26.7863,-29.2983
gVniagAol9,4,21.5363,19.1871,0.2407
OybNP4omZZ,2,-30.6713,NA,NA
zj8AAu0GEA,4,6.6664,35.2506,4.1819
1HFIEwrd04,4,6.901,6.0024,14.2067
yUwwxrS5sV,4,-29.6867,-26.7863,-29.2983
n0ZmfjI3aq,2,22.0981,NA,NA
6jIpSQshxv,4,-29.6867,-26.7863,-29.2983
ROHjO9NW3a,4,21.5363,19.1871,0.2407
XhrC6QPqVD,4,33.877,33.2408,42.1308
c0kXprTzeP,4,6.6664,35.2506,4.1819
80DB1VhHgT,2,22.0981,NA,NA
Lyv7Fevhhn,4,-36.8738,-39.185,-0.0818
ZAzIhBF3Uw,4,6.6664,35.2506,4.1819
Db63kFjK4u,4,-36.8738,-39.185,-0.0818
pZGjzlhBqF,4,6.6664,35.2506,4.1819
Bb0Y1yYA59,4,21.5363,19.1871,0.2407
SDZL2kasL0,4,6.6664,35.2506,4.1819
O59oDON7rI,4,-36.8738,-39.185,-0.0818
RqIdn6HfbI,4,6.901,6.0024,14.2067
bwOpFYdlJZ,4,6.6664,35.2506,4.1819
CaZ8xH0AR7,4,21.5363,19.1871,0.2407
d5fXVd4KlD,4,-29.6867,-26.7863,-29.2983
zrWBYclaRr,2,39.3822,NA,NA
k0gkhc5cXM,4,11.4208,11.6978,-1.6536
SF3CBcSy2j,4,6.901,6.0024,14.2067
qgOnT86aA8,4,-36.8738,-39.185,-0.0818
jF9I4ruIuF,4,11.4208,11.6978,-1.6536
CVCcbE7UAj,2,-30.6713,NA,NA
CUQWs2eDjq,4,21.5363,19.1871,0.2407
G79E559hIz,4,6.6664,35.2506,4.1819
BLNH6S8SZV,4,30.2132,49.8275,27.0755
jOtnY9Fd79,4,21.5363,19.1871,0.2407
zBn0ytZQSj,4,30.2132,49.8275,27.0755
k8zsCRmk8a,4,30.2132,49.8275,27.0755
lmPJwik4eK,4,-36.8738,-39.185,-0.0818
1ICA51cvZs,4,-29.6867,-26.7863,-29.2983
gfbGpqda9J,4,30.2132,49.8275,27.0755
jGgvz5jS6q,2,22.0981,NA,NA
i6mrtN9HDY,4,-36.8738,-39.185,-0.0818
RLpgY3u5aQ,4,6.6664,35.2506,4.1819
MxROMkD899,2,22.0981,NA,NA
jOaeK0jrhE,4,-36.8738,-39.185,-0.0818
jV3OORsURY,4,-36.8738,-39.185,-0.0818
Vhqm17VJ5C,4,-29.6867,-26.7863,-29.2983
L0uill6O0N,2,22.0981,NA,NA
lpsVXtzrtf,4,11.4208,11.6978,-1.6536
s1w2Jm6Chr,2,22.0981,NA,NA
trh1nI16vJ,4,21.5363,19.1871,0.2407
wsPn3iwYdA,4,-36.8738,-39.185,-0.0818
UJOb386WYl,2,-30.6713,NA,NA
37TCMmw7rS,4,30.2132,49.8275,27.0755
cQ5DcoFYC4,4,6.6664,35.2506,4.1819
M11aZrXoMB,4,-36.8738,-39.185,-0.0818
cNRNvwnlAt,2,-30.6713,NA,NA
s48JRCJrlI,4,6.901,6.0024,14.2067
OdlllLaHLJ,4,11.4208,11.6978,-1.6536
NnX1kRubkd,4,6.901,6.0024,14.2067
EwKrM1N0Uc,4,33.877,33.2408,42.1308
tZWhz1NsE7,4,6.6664,35.2506,4.1819
5P9Fp7Gc6B,4,6.901,6.0024,14.2067
ZYGYFO4Rva,4,21.5363,19.1871,0.2407
mU2XgGdw2w,4,33.877,33.2408,42.1308
ME3FMU65y0,4,30.2132,49.8275,27.0755
Jmpuk8L8ae,4,33.877,33.2408,42.1308
F9WgNl8DIZ,2,22.0981,NA,NA
WlizROj0cL,2,-30.6713,NA,NA
qxpEakhcle,4,-36.8738,-39.185,-0.0818
OFniAyhErJ,4,11.4208,11.6978,-1.6536
mfvXoAF7ut,4,-29.6867,-26.7863,-29.2983
sJbAHQcx3V,4,-29.6867,-26.7863,-29.2983
bR1ctCIhLZ,2,22.0981,NA,NA
OeWezE6uH1,4,6.901,6.0024,14.2067
K0tCddrfLp,4,33.877,33.2408,42.1308
rVb5SI1qAD,4,21.5363,19.1871,0.2407
dvja9YhLgh,4,30.2132,49.8275,27.0755
q9lGHyMmRu,2,-30.6713,NA,NA
EDVRCh9pLM,2,39.3822,NA,NA
TMgNZ24r2a,4,-29.6867,-26.7863,-29.2983
K70r5m5Hao,2,39.3822,NA,NA
Fxi1Nq7adm,2,22.0981,NA,NA
f0XHNX6LlR,2,39.3822,NA,NA
P7rPG152LM,2,22.0981,NA,NA
MgyGFXHjNr,4,11.4208,11.6978,-1.6536
xw5nEDhTUn,4,11.4208,11.6978,-1.6536
z8bNtBt3cD,2,39.3822,NA,NA
LE5MtZqGzH,4,-36.8738,-39.185,-0.0818
HmIqpNNlqh,4,33.877,33.2408,42.1308
KXH7oP6PLX,4,6.6664,35.2506,4.1819
AK7c8iOAlf,2,22.0981,NA,NA
674955243d,4,33.877,33.2408,42.1308
7mZECpafFS,4,33.877,33.2408,42.1308
y9FT5oAfDW,2,39.3822,NA,NA
xoGK7U0pIR,4,-36.8738,-39.185,-0.0818
iVsZBmTZfm,4,-29.6867,-26.7863,-29.2983
FcgaJaTyZ0,4,-29.6867,-26.7863,-29.2983
HYtNroTlFa,4,-36.8738,-39.185,-0.0818
hSZ3grQMub,4,33.877,33.2408,42.1308
ZbHP739XCJ,4,-29.6867,-26.7863,-29.2983
m2KcTJaNMN,2,-30.6713,NA,NA
778joHJH9X,2,-30.6713,NA,NA
2eBw8Or0nj,4,30.2132,49.8275,27.0755
jktqQ41b0d,4,-29.6867,-26.7863,-29.2983
MI7zHS3whD,4,-29.6867,-26.7863,-29.2983
mWx6vncldZ,2,39.3822,NA,NA
6N9fpkiFnp,4,30.2132,49.8275,27.0755
hNEv2zVMoS,4,6.6664,35.2506,4.1819
AbMakzcSFT,4,6.6664,35.2506,4.1819
MKVBoLTG9n,4,6.6664,35.2506,4.1819
FunkOM4MFs,2,-30.6713,NA,NA
FQlCELF4QI,4,30.2132,49.8275,27.0755
O3fkCWNgvj,2,39.3822,NA,NA
QwYA7uUFf8,4,33.877,33.2408,42.1308
nuH1ZvuTd5,2,-30.6713,NA,NA
W4YObMlaKo,4,30.2132,49.8275,27.0755
JRm4zbB7JQ,4,-36.8738,-39.185,-0.0818
yGdxkJfU2M,4,-36.8738,-39.185,-0.0818
ApoBBEMcRG,4,33.877,33.2408,42.1308
H07TW7x70s,4,11.4208,11.6978,-1.6536
dji7pRNage,2,-30.6713,NA,NA
qHra8XnaQw,4,33.877,33.2408,42.1308
FmAe4JkXe7,4,-29.6867,-26.7863,-29.2983
JjtCTQEoFH,4,11.4208,11.6978,-1.6536
Vmo1JoLgMO,4,33.877,33.2408,42.1308
H4TJKcnlTx,4,30.2132,49.8275,27.0755
qTWPlxhaeG,4,11.4208,11.6978,-1.6536
xLHRI7CDDn,4,21.5363,19.1871,0.2407
qvaYTZmMZY,2,22.0981,NA,NA
61HDifJSqY,4,6.6664,35.2506,4.1819
LbJKAtWagj,2,-30.6713,NA,NA
vIMOXso9nt,4,-36.8738,-39.185,-0.0818
e5mra6ujey,4,30.2132,49.8275,27.0755
UaDX1Nkvdm,4,21.5363,19.1871,0.2407
D1Hjkb7wGR,4,-29.6867,-26.7863,-29.2983
PRBgviIF9E,4,6.901,6.0024,14.2067
glayl70WRw,4,11.4208,11.6978,-1.6536
HAUNrqEq6k,2,-30.6713,NA,NA
03YhK6Nfvj,2,22.0981,NA,NA
lBlRnqSDar,4,6.6664,35.2506,4.1819
9JLynJAvZz,2,-30.6713,NA,NA
rzbCxAgosE,4,11.4208,11.6978,-1.6536
G5kUAHVhmh,2,39.3822,NA,NA
GPnX0mxebZ,2,22.0981,NA,NA
mv7mwvF7H2,4,30.2132,49.8275,27.0755
NhRGVSeaHp,4,33.877,33.2408,42.1308
WPESKQkI8H,4,21.5363,19.1871,0.2407
ceeC1Cb5JU,4,6.6664,35.2506,4.1819
60E7zn3rd3,2,39.3822,NA,NA
mvYOAtCQVX,2,-30.6713,NA,NA
RPwrSnt9Da,2,22.0981,NA,NA
UWBvjnLRL7,4,21.5363,19.1871,0.2407
JFgyo95ZQ4,4,33.877,33.2408,42.1308
w3QXzvzHQu,2,39.3822,NA,NA
Xtp5PbbCOd,2,-30.6713,NA,NA
UScuaQPO2H,4,11.4208,11.6978,-1.6536
KKnc3cQIeA,2,39.3822,NA,NA
ZB0AqA70ry,2,22.0981,NA,NA
5uUDPcU01K,4,21.5363,19.1871,0.2407
5OcqpalZky,4,6.6664,35.2506,4.1819
QCM8LmJgwe,4,30.2132,49.8275,27.0755
WpgEZY8KEB,4,-29.6867,-26.7863,-29.2983
NwdlpiEB3F,4,33.877,33.2408,42.1308
7Ezmto6eGJ,4,11.4208,11.6978,-1.6536
R4vFs0ONzS,4,-36.8738,-39.185,-0.0818
6Ex3D69eCc,2,-30.6713,NA,NA
C7MeQW2TCT,4,11.4208,11.6978,-1.6536
JsVwmeXQ81,4,-36.8738,-39.185,-0.0818
f2A9GQrU7r,4,6.6664,35.2506,4.1819
hO3LdsPfC3,4,21.5363,19.1871,0.2407
SQfcuAe6Hq,4,-29.6867,-26.7863,-29.2983
WYuqAUq6Gk,4,-29.6867,-26.7863,-29.2983
fx2fnWLMpu,2,22.0981,NA,NA
nuOCD1iHns,4,21.5363,19.1871,0.2407
4SvE49lgnR,2,39.3822,NA,NA
uMa9T1fMH0,4,21.5363,19.1871,0.2407
oRrzpwmqRG,2,22.0981,NA,NA
FhxnMmEVje,4,30.2132,49.8275,27.0755
SwkshDjZIV,2,-30.6713,NA,NA
RfwVuvcGBU,2,22.0981,NA,NA
JxUuigkRpF,2,22.0981,NA,NA
yeJIlo5Ffe,2,22.0981,NA,NA
EWbHennbQK,4,21.5363,19.1871,0.2407
6PS7rsiBB2,4,6.6664,35.2506,4.1819
SqUMPtPm5T,2,-30.6713,NA,NA
WBgjwrBMIx,2,39.3822,NA,NA
imxepqUYYJ,4,-36.8738,-39.185,-0.0818
AJJGYfGWYJ,2,39.3822,NA,NA
jRMnrG3FKN,2,22.0981,NA,NA
5cqtcbl4LF,4,30.2132,49.8275,27.0755
H2f3tA5DoU,4,6.901,6.0024,14.2067
W8nk1xNvTo,4,33.877,33.2408,42.1308
3ZxmrwEmBP,4,21.5363,19.1871,0.2407
WpmqxDCO3N,4,11.4208,11.6978,-1.6536
1bbZ7j0tJW,4,11.4208,11.6978,-1.6536
RkwYGW3pQO,2,22.0981,NA,NA
1XoKY6JlHU,2,22.0981,NA,NA
JgpV2Bivh5,4,6.6664,35.2506,4.1819
gOP0JrrFkb,4,11.4208,11.6978,-1.6536
fPTgo6BXpP,4,6.6664,35.2506,4.1819
ZP7l7zAT2e,4,6.901,6.0024,14.2067
SF61Dwvv2c,4,33.877,33.2408,42.1308
SJN7KxOQ9R,4,-36.8738,-39.185,-0.0818
RK9qlPuIaS,4,11.4208,11.6978,-1.6536
dmZT31Meuu,4,-36.8738,-39.185,-0.0818
CEMmf88QCY,2,-30.6713,NA,NA
WLPGpsjCD1,4,30.2132,49.8275,27.0755
gySQW44JnM,4,21.5363,19.1871,0.2407
J85FCxeqCk,4,-29.6867,-26.7863,-29.2983
m2rovCZ5oO,4,6.6664,35.2506,4.1819
jna2ZlFc17,4,30.2132,49.8275,27.0755
VRwE7sP66E,4,21.5363,19.1871,0.2407
HCrDY5MXwP,4,6.901,6.0024,14.2067
rURc6XVQDJ,4,6.901,6.0024,14.2067
aK7HzfsugA,4,21.5363,19.1871,0.2407
efDYeqls7B,4,11.4208,11.6978,-1.6536
3ODMTJkfo4,2,39.3822,NA,NA
TsHozUxdVp,4,33.877,33.2408,42.1308
1T9bBJTJ5z,4,-29.6867,-26.7863,-29.2983
zOCdodGZF3,2,22.0981,NA,NA
Mh9DFxMiab,4,11.4208,11.6978,-1.6536
MWqZqjwwN3,4,-29.6867,-26.7863,-29.2983
tmGis2m1Wc,4,30.2132,49.8275,27.0755
deinpL1nse,4,-36.8738,-39.185,-0.0818
mYyZQZ6aKD,2,39.3822,NA,NA
vZCNzc0vLA,4,11.4208,11.6978,-1.6536
9hEoULkLWJ,4,21.5363,19.1871,0.2407
gV8npICODk,4,-36.8738,-39.185,-0.0818
QvSKVYPzRq,4,-36.8738,-39.185,-0.0818
7LOYL4YpKb,2,22.0981,NA,NA
kfTYsD1Oaw,4,6.6664,35.2506,4.1819
R3XYQQnUZC,2,39.3822,NA,NA
Yy6IF8AZIM,2,39.3822,NA,NA
du1iFuMe6x,4,-36.8738,-39.185,-0.0818
BtXgWdtzJf,2,22.0981,NA,NA
MOb8r1Ius8,4,-29.6867,-26.7863,-29.2983
ljuoW2HjYx,4,6.901,6.0024,14.2067
ElhYWewxr1,2,-30.6713,NA,NA
tjjcSTxA9f,2,22.0981,NA,NA
EqCTo8LwpX,4,6.6664,35.2506,4.1819
zVsTyfbvIA,4,-36.8738,-39.185,-0.0818
G73rFCr3Lo,2,22.0981,NA,NA
GT9wr4ldgX,4,-29.6867,-26.7863,-29.2983
FXrH0xY2NU,4,6.6664,35.2506,4.1819
dJ9bwnl5BG,4,33.877,33.2408,42.1308
Z5rCaT3VB0,2,22.0981,NA,NA
QOenApN15F,4,6.901,6.0024,14.2067
LjR1KCpVBI,2,-30.6713,NA,NA
o2tgfKqzzx,4,33.877,33.2408,42.1308
2LXp16sclu,2,-30.6713,NA,NA
wQFjnn8OOj,4,33.877,33.2408,42.1308
AgvlNRiLIS,4,21.5363,19.1871,0.2407
cht2GrZwtx,4,33.877,33.2408,42.1308
bvVAfVYkbx,4,6.901,6.0024,14.2067
116DRZ6uNr,4,11.4208,11.6978,-1.6536
F9Au24wzJR,4,33.877,33.2408,42.1308
7xrb4RZr6k,4,33.877,33.2408,42.1308
s9TACj0Xl9,4,11.4208,11.6978,-1.6536
tzERbc8XjT,2,-30.6713,NA,NA
sYgldqiojD,2,-30.6713,NA,NA
4sxDyPiGAq,4,6.901,6.0024,14.2067
gbL0mWRWcn,2,22.0981,NA,NA
6qzhPAUZ0r,2,39.3822,NA,NA
I6yS4wlQGI,2,-30.6713,NA,NA
33f54Vf5Sp,2,-30.6713,NA,NA
cnTy5rIU18,4,6.6664,35.2506,4.1819
KLM2QZPNwV,4,6.6664,35.2506,4.1819
kBrc3lS9P3,4,6.6664,35.2506,4.1819
85RrjWsb72,4,6.6664,35.2506,4.1819
Jz0s9TctvQ,2,22.0981,NA,NA
DEBnReVYYX,4,21.5363,19.1871,0.2407
RkxXCqN4Zo,4,11.4208,11.6978,-1.6536
1JrBZ0vUSW,4,-36.8738,-39.185,-0.0818
nx5CFaUJjA,2,39.3822,NA,NA
ma8XgV9CYj,2,39.3822,NA,NA
4AhPNPnT0V,4,6.901,6.0024,14.2067
N6r9GIc5Un,4,21.5363,19.1871,0.2407
CQpPvCXCB3,4,-29.6867,-26.7863,-29.2983
KLVxZ9w2Az,2,22.0981,NA,NA
kEHDDMPA6b,4,30.2132,49.8275,27.0755
h3iGhf8hJE,4,6.6664,35.2506,4.1819
lPxrLsH9B5,2,-30.6713,NA,NA
FQcyrcTIRe,4,21.5363,19.1871,0.2407
qFPrFOmgvB,4,-36.8738,-39.185,-0.0818
wX5ES0KDRh,4,-36.8738,-39.185,-0.0818
sH5A43NMQN,2,-30.6713,NA,NA
PXVuRCSSCK,4,11.4208,11.6978,-1.6536
fZsnFY0UR6,4,11.4208,11.6978,-1.6536
GQBwDudANH,4,21.5363,19.1871,0.2407
zBaeBITRh0,2,39.3822,NA,NA
HW4l13OrRk,2,-30.6713,NA,NA
gAof9aLSHg,4,6.901,6.0024,14.2067
w3KPoNzv6K,2,-30.6713,NA,NA
dPzHcZhUr3,4,11.4208,11.6978,-1.6536
rxLAnYqym9,4,21.5363,19.1871,0.2407
llKyamBrqf,4,33.877,33.2408,42.1308
xW7LHkveDo,4,-36.8738,-39.185,-0.0818
bC81CErdcB,4,-29.6867,-26.7863,-29.2983
vX27WhaO7H,4,33.877,33.2408,42.1308
d42le919wF,2,39.3822,NA,NA
AoP6Dg3q5p,4,6.901,6.0024,14.2067
tGRtBz8CdE,4,6.6664,35.2506,4.1819
5YBK53o0Rw,4,-36.8738,-39.185,-0.0818
sza1KrHDSs,2,39.3822,NA,NA
SRBUjpgt6x,2,39.3822,NA,NA
QEekwk3GsN,4,11.4208,11.6978,-1.6536
GMr64M85lG,4,11.4208,11.6978,-1.6536
eJNkiuJFxu,4,6.901,6.0024,14.2067
VWweMAsR4W,4,11.4208,11.6978,-1.6536
ZxaArA2YDl,4,-36.8738,-39.185,-0.0818
wI1qxDH0kl,2,39.3822,NA,NA
e7I9GQkzTi,4,11.4208,11.6978,-1.6536
XM4iTGXwWN,2,22.0981,NA,NA
ET0XrATQjj,4,-36.8738,-39.185,-0.0818
dHPpSDWXIB,4,33.877,33.2408,42.1308
nJV9FOCgzs,4,-29.6867,-26.7863,-29.2983
BzpCi38yR8,2,39.3822,NA,NA
CeqLqgl7cY,4,-29.6867,-26.7863,-29.2983
HklUkYJN99,4,11.4208,11.6978,-1.6536
RfzZlRzd15,2,-30.6713,NA,NA
XBW1H8L6MH,4,6.6664,35.2506,4.1819
k6O2XwoG85,4,-29.6867,-26.7863,-29.2983
YJpNf0nQHf,2,22.0981,NA,NA
U4lHAe6FtZ,4,-36.8738,-39.185,-0.0818
LvqAbuFKg9,2,-30.6713,NA,NA
AwSJ8MiX7L,4,6.6664,35.2506,4.1819
FquHoPECuc,2,-30.6713,NA,NA
9eRTjwSMSr,4,6.6664,35.2506,4.1819
CLeSxOsmxA,4,33.877,33.2408,42.1308
l2f95DTsfF,4,6.6664,35.2506,4.1819
92pylCXmqM,4,6.6664,35.2506,4.1819
5t2lNZzBGj,4,6.6664,35.2506,4.1819
Q3k4CQ6ZMn,4,21.5363,19.1871,0.2407
0R9YKanlCY,2,22.0981,NA,NA
TBhMOVnUSW,2,22.0981,NA,NA
wXYQ3wkxs2,4,6.901,6.0024,14.2067
HDlZdrryUw,4,6.6664,35.2506,4.1819
lDbACw20SH,4,6.901,6.0024,14.2067
X9fElbgwrD,4,-36.8738,-39.185,-0.0818
i7wQbu0jkW,2,22.0981,NA,NA
rN9NP4PrTt,4,30.2132,49.8275,27.0755
mdnDmqk6Wr,4,33.877,33.2408,42.1308
eQIhtmF0iw,4,6.901,6.0024,14.2067
yIkvrsJtan,4,-36.8738,-39.185,-0.0818
s4dgY6oIVz,2,22.0981,NA,NA
O24edCz0TG,4,6.6664,35.2506,4.1819
QrkkBDOQi7,2,22.0981,NA,NA
7oHYGYo2vt,4,6.901,6.0024,14.2067
yhF2vQAAVQ,4,-36.8738,-39.185,-0.0818
ZAizCzCEMm,2,-30.6713,NA,NA
mxtcxHtCzv,4,-36.8738,-39.185,-0.0818
iOvzThOhOG,4,30.2132,49.8275,27.0755
2m7iQRbsaE,4,6.6664,35.2506,4.1819
1tGGByHRvi,4,6.6664,35.2506,4.1819
pMtMH3HZtV,4,6.901,6.0024,14.2067
DDWmsNZr2T,4,-29.6867,-26.7863,-29.2983
